campaign_id,date,platform,campaign_type,industry,region,budget_usd,impressions,clicks,conversions,revenue_usd,ctr_pct,cpc_usd,roas,cost_per_conversion
CMP-04566,2023-06-03,Google Ads,Conversion,Healthcare,Latin America,33804.77,11914372,794688,19807,5966912.84,6.67,0.04,176.51,1.71
CMP-04567,2024-05-02,TikTok,Brand Awareness,Travel,Middle East,21339.4,8593830,397034,11228,673535.97,4.62,0.05,31.56,1.9
CMP-04568,2023-05-21,Twitter,Retargeting,Retail,Middle East,41622.23,18714777,621330,23686,11169251.51,3.32,0.07,268.35,1.76
CMP-04569,2024-06-07,Google Ads,Brand Awareness,Finance,North America,23100.35,4020846,140729,9570,629377.22,3.5,0.16,27.25,2.41
CMP-04570,2022-12-12,Facebook,Conversion,Food & Beverage,Europe,15570.95,4664702,218308,12768,2795758.11,4.68,0.07,179.55,1.22
CMP-04571,2022-07-07,Google Ads,Conversion,Education,North America,47991.82,9044822,303906,7704,865033.45,3.36,0.16,18.02,6.23
CMP-04572,2023-07-17,Twitter,Engagement,Education,Middle East,42409.78,10199486,507934,36284,2604843.34,4.98,0.08,61.42,1.17
CMP-04573,2024-06-01,Facebook,Conversion,Retail,Middle East,24514.38,2251979,76116,2844,1259008.06,3.38,0.32,51.36,8.62
CMP-04574,2023-05-18,TikTok,Conversion,Tech,Latin America,19913.95,7601661,598250,26032,10614232.23,7.87,0.03,533.0,0.76
CMP-04575,2023-09-21,Instagram,Lead Generation,Retail,Latin America,33514.12,16210092,166963,15554,3368199.74,1.03,0.2,100.5,2.15
CMP-04576,2023-03-07,Facebook,Conversion,Travel,Asia Pacific,16020.05,1793972,90416,5829,1081583.53,5.04,0.18,67.51,2.75
CMP-04577,2022-04-20,Email,Engagement,Food & Beverage,Latin America,27413.63,12785435,993428,8515,3932681.39,7.77,0.03,143.46,3.22
CMP-04578,2024-05-18,TikTok,Engagement,Food & Beverage,Europe,30666.4,14955747,671513,35837,16809073.39,4.49,0.05,548.13,0.86
CMP-04579,2022-06-19,Email,Conversion,Tech,North America,35206.97,4176945,209264,16787,1296007.79,5.01,0.17,36.81,2.1
CMP-04580,2023-10-19,Instagram,Conversion,Education,Middle East,46212.93,5761614,135974,9536,1085010.68,2.36,0.34,23.48,4.85
CMP-04581,2023-02-08,Instagram,Retargeting,Healthcare,Europe,14705.05,1927782,153837,2057,569100.65,7.98,0.1,38.7,7.15
CMP-04582,2023-09-20,LinkedIn,Engagement,Education,Asia Pacific,43040.11,8906449,380305,8314,915332.79,4.27,0.11,21.27,5.18
CMP-04583,2022-02-02,Twitter,Engagement,Tech,North America,35996.62,3258350,61256,3383,501686.88,1.88,0.59,13.94,10.64
CMP-04584,2022-06-01,YouTube,Conversion,Travel,Middle East,18431.63,2529117,60698,2769,813717.22,2.4,0.3,44.15,6.66
CMP-04585,2023-05-12,Facebook,Brand Awareness,Retail,Middle East,40795.45,17198749,791142,37570,6899247.53,4.6,0.05,169.12,1.09
CMP-04586,2023-06-21,Twitter,Lead Generation,Education,Middle East,6423.85,1145394,81781,1429,558074.74,7.14,0.08,86.88,4.5
CMP-04587,2023-02-20,Facebook,Engagement,Finance,Latin America,26311.22,12638644,952953,76163,9157021.37,7.54,0.03,348.03,0.35
CMP-04588,2022-12-05,Google Ads,Engagement,Education,Middle East,13527.38,1878480,134687,2380,695840.51,7.17,0.1,51.44,5.68
CMP-04589,2022-03-13,Instagram,Brand Awareness,Healthcare,Europe,3327.57,721280,11828,236,74589.7,1.64,0.28,22.42,14.1
CMP-04590,2024-05-28,LinkedIn,Conversion,Food & Beverage,Europe,20342.95,2578522,169666,14228,531806.79,6.58,0.12,26.14,1.43
CMP-04591,2023-08-17,Facebook,Brand Awareness,Retail,Middle East,5628.94,2267508,164621,17559,8599114.91,7.26,0.03,1527.66,0.32
CMP-04592,2023-06-28,Google Ads,Engagement,Food & Beverage,Asia Pacific,40744.76,10841896,67219,1945,460939.42,0.62,0.61,11.31,20.95
CMP-04593,2023-11-26,TikTok,Brand Awareness,Tech,Latin America,44153.25,12238029,844424,21717,4695079.56,6.9,0.05,106.34,2.03
CMP-04594,2023-05-16,Instagram,Retargeting,Tech,Europe,48906.78,4971987,45245,5349,1832782.71,0.91,1.08,37.48,9.14
CMP-04595,2022-07-23,YouTube,Lead Generation,Food & Beverage,Middle East,11192.06,3290042,144103,2059,83700.09,4.38,0.08,7.48,5.44
CMP-04596,2022-03-17,Instagram,Conversion,Food & Beverage,Europe,8956.85,2506042,68414,7363,2216575.62,2.73,0.13,247.47,1.22
CMP-04597,2024-01-31,LinkedIn,Brand Awareness,Tech,Latin America,49535.7,20704463,1325085,105443,44420219.58,6.4,0.04,896.73,0.47
CMP-04598,2022-07-27,TikTok,Retargeting,Healthcare,Latin America,23412.34,2463173,106162,1909,684829.07,4.31,0.22,29.25,12.26
CMP-04599,2022-01-22,LinkedIn,Lead Generation,Healthcare,North America,19174.49,7346319,84482,9634,1978776.24,1.15,0.23,103.2,1.99
CMP-04600,2023-02-22,Facebook,Conversion,Healthcare,Europe,44088.96,10622465,438707,21165,2970730.15,4.13,0.1,67.38,2.08
CMP-04601,2022-01-15,Twitter,Engagement,Tech,Asia Pacific,40308.84,6563505,277636,27022,12563326.47,4.23,0.15,311.68,1.49
CMP-04602,2022-06-03,Twitter,Brand Awareness,Food & Beverage,Latin America,5646.12,1091512,10915,544,124878.75,1.0,0.52,22.12,10.38
CMP-04603,2023-03-16,TikTok,Conversion,Food & Beverage,Middle East,10392.7,2051651,144231,3106,613184.86,7.03,0.07,59.0,3.35
CMP-04604,2022-01-19,Email,Lead Generation,Healthcare,Asia Pacific,21748.48,7180418,499757,55573,14864240.84,6.96,0.04,683.46,0.39
CMP-04605,2022-03-14,TikTok,Retargeting,Tech,Middle East,23850.77,10348363,216280,18208,3816537.91,2.09,0.11,160.02,1.31
CMP-04606,2023-05-20,LinkedIn,Retargeting,Tech,Asia Pacific,45561.46,20729570,1393027,140711,66240592.54,6.72,0.03,1453.87,0.32
CMP-04607,2023-04-28,YouTube,Retargeting,Travel,Latin America,29841.82,12326859,573198,62786,2705870.77,4.65,0.05,90.67,0.48
CMP-04608,2022-11-10,Google Ads,Retargeting,Food & Beverage,Latin America,4205.89,280512,4095,487,116585.43,1.46,1.03,27.72,8.64
CMP-04609,2023-05-13,Facebook,Conversion,Healthcare,Europe,39661.74,14485156,156439,5904,2358374.64,1.08,0.25,59.46,6.72
CMP-04610,2023-07-27,Facebook,Brand Awareness,Education,Europe,7656.38,2074885,114118,11656,1776166.96,5.5,0.07,231.99,0.66
CMP-04611,2022-11-07,TikTok,Lead Generation,Retail,Asia Pacific,38294.76,15301223,1049663,51938,18305766.01,6.86,0.04,478.02,0.74
CMP-04612,2023-04-03,Email,Engagement,Tech,Middle East,27374.37,6282946,487556,51753,7675180.9,7.76,0.06,280.38,0.53
CMP-04613,2023-09-26,LinkedIn,Conversion,Healthcare,Latin America,25214.13,1433805,45164,1258,197040.17,3.15,0.56,7.81,20.04
CMP-04614,2022-05-23,Email,Conversion,Travel,Europe,16517.02,5034854,285979,29949,6442899.66,5.68,0.06,390.08,0.55
CMP-04615,2023-08-17,TikTok,Conversion,Retail,Latin America,5711.77,567471,32686,1489,457456.26,5.76,0.17,80.09,3.84
CMP-04616,2022-12-03,Google Ads,Engagement,Travel,Middle East,24758.7,4208646,323644,27802,11304850.53,7.69,0.08,456.6,0.89
CMP-04617,2022-11-24,LinkedIn,Retargeting,Tech,Latin America,41670.25,14254275,561618,59131,18045324.44,3.94,0.07,433.05,0.7
CMP-04618,2022-04-11,Instagram,Lead Generation,Healthcare,Latin America,36974.46,8398836,529966,22311,721011.3,6.31,0.07,19.5,1.66
CMP-04619,2022-03-02,Google Ads,Lead Generation,Healthcare,Asia Pacific,4445.95,2098175,92739,9959,1026693.35,4.42,0.05,230.93,0.45
CMP-04620,2022-11-26,Email,Brand Awareness,Tech,Asia Pacific,43223.12,17382847,564942,59776,24672121.62,3.25,0.08,570.81,0.72
CMP-04621,2024-05-17,Email,Lead Generation,Retail,Asia Pacific,38875.07,13939668,156124,6495,1072643.88,1.12,0.25,27.59,5.99
CMP-04622,2023-03-13,LinkedIn,Engagement,Retail,Latin America,2098.64,308656,12500,508,185576.45,4.05,0.17,88.43,4.13
CMP-04623,2022-11-19,Email,Brand Awareness,Healthcare,Europe,37070.08,3980538,274657,8922,2445453.03,6.9,0.13,65.97,4.15
CMP-04624,2022-12-25,YouTube,Brand Awareness,Tech,Asia Pacific,43911.59,19062305,221122,5782,1384194.23,1.16,0.2,31.52,7.59
CMP-04625,2023-05-22,TikTok,Conversion,Tech,Middle East,27932.46,13848339,454225,32230,5735966.21,3.28,0.06,205.35,0.87
CMP-04626,2022-04-24,Twitter,Conversion,Healthcare,Middle East,29040.49,3752642,198514,7818,1015599.79,5.29,0.15,34.97,3.71
CMP-04627,2023-12-21,LinkedIn,Lead Generation,Retail,North America,19095.4,8485575,381002,36604,16330378.49,4.49,0.05,855.2,0.52
CMP-04628,2023-02-11,Email,Brand Awareness,Tech,North America,31553.25,13432484,1031614,94395,32005055.54,7.68,0.03,1014.32,0.33
CMP-04629,2022-01-29,Google Ads,Retargeting,Food & Beverage,Latin America,34313.93,5373567,137563,6473,1981862.97,2.56,0.25,57.76,5.3
CMP-04630,2023-09-13,TikTok,Engagement,Healthcare,North America,40060.61,12869912,350061,13114,550768.79,2.72,0.11,13.75,3.05
CMP-04631,2023-09-27,YouTube,Lead Generation,Healthcare,Europe,48368.28,4232523,303895,33714,13542901.88,7.18,0.16,280.0,1.43
CMP-04632,2022-07-17,Facebook,Engagement,Tech,Middle East,17416.08,4915815,378026,34340,2348901.17,7.69,0.05,134.87,0.51
CMP-04633,2023-08-29,Email,Conversion,Travel,Asia Pacific,15307.88,7426365,429243,7331,3594755.24,5.78,0.04,234.83,2.09
CMP-04634,2022-05-11,Instagram,Conversion,Travel,Latin America,37443.48,3262883,199035,20475,2088274.73,6.1,0.19,55.77,1.83
CMP-04635,2024-01-26,TikTok,Retargeting,Healthcare,Middle East,48564.99,5401393,382418,13549,6131758.29,7.08,0.13,126.26,3.58
CMP-04636,2023-02-02,TikTok,Lead Generation,Food & Beverage,Asia Pacific,11971.41,712554,19880,2134,395654.25,2.79,0.6,33.05,5.61
CMP-04637,2023-04-10,Google Ads,Retargeting,Travel,North America,43157.07,14549798,1155253,94354,38798524.38,7.94,0.04,899.01,0.46
CMP-04638,2023-09-12,Facebook,Engagement,Education,Europe,2004.01,643785,16287,1320,158714.55,2.53,0.12,79.2,1.52
CMP-04639,2022-11-27,Instagram,Engagement,Tech,Europe,30321.14,5186413,272805,27077,2274669.06,5.26,0.11,75.02,1.12
CMP-04640,2023-03-16,Google Ads,Brand Awareness,Retail,Latin America,33157.24,16097821,1076944,117221,34173768.45,6.69,0.03,1030.66,0.28
CMP-04641,2023-12-28,TikTok,Conversion,Finance,North America,18927.42,3464709,255349,11881,5513664.9,7.37,0.07,291.31,1.59
CMP-04642,2024-04-17,TikTok,Lead Generation,Retail,Asia Pacific,46994.05,5936829,164450,2313,930807.91,2.77,0.29,19.81,20.32
CMP-04643,2022-09-23,Facebook,Lead Generation,Education,Europe,37629.65,11001938,179331,21237,2561020.54,1.63,0.21,68.06,1.77
CMP-04644,2022-05-29,Email,Lead Generation,Food & Beverage,Europe,21319.4,4469047,310151,7696,1698458.44,6.94,0.07,79.67,2.77
CMP-04645,2022-02-02,Instagram,Conversion,Education,Asia Pacific,41219.99,5893619,249300,11103,4642404.94,4.23,0.17,112.63,3.71
CMP-04646,2023-05-16,LinkedIn,Lead Generation,Finance,Middle East,18542.99,6773437,81281,8962,4107435.26,1.2,0.23,221.51,2.07
CMP-04647,2022-12-21,Twitter,Retargeting,Retail,Asia Pacific,42190.65,3108454,208577,3141,637721.32,6.71,0.2,15.12,13.43
CMP-04648,2023-07-21,TikTok,Retargeting,Healthcare,Asia Pacific,23372.37,8358785,219836,3226,673422.8,2.63,0.11,28.81,7.25
CMP-04649,2022-07-16,Google Ads,Engagement,Retail,Asia Pacific,43474.86,10759430,784362,25383,8176401.5,7.29,0.06,188.07,1.71
CMP-04650,2022-09-04,Twitter,Conversion,Healthcare,Europe,41599.85,10501502,210030,3667,455256.23,2.0,0.2,10.94,11.34
CMP-04651,2022-12-21,Twitter,Lead Generation,Education,Europe,959.94,56134,1936,32,6732.72,3.45,0.5,7.01,30.0
CMP-04652,2022-11-10,Facebook,Engagement,Food & Beverage,Middle East,27720.95,6842813,166964,19603,9275857.38,2.44,0.17,334.62,1.41
CMP-04653,2023-12-06,TikTok,Lead Generation,Travel,Middle East,2977.19,256015,17562,1170,59180.91,6.86,0.17,19.88,2.54
CMP-04654,2022-03-24,Twitter,Brand Awareness,Healthcare,Latin America,13959.77,6304754,363153,20833,10362409.09,5.76,0.04,742.31,0.67
CMP-04655,2022-02-09,YouTube,Conversion,Education,Europe,24523.76,2085333,57346,1568,286797.28,2.75,0.43,11.69,15.64
CMP-04656,2022-04-24,LinkedIn,Conversion,Food & Beverage,North America,21033.91,4879276,372288,9734,1130983.36,7.63,0.06,53.77,2.16
CMP-04657,2023-06-23,YouTube,Brand Awareness,Education,Latin America,12649.9,5127913,172810,2444,330773.64,3.37,0.07,26.15,5.18
CMP-04658,2022-12-19,TikTok,Brand Awareness,Healthcare,Latin America,2959.66,760223,7222,158,47856.12,0.95,0.41,16.17,18.73
CMP-04659,2023-01-23,Facebook,Engagement,Travel,Latin America,7114.24,1333905,99109,4034,1534879.85,7.43,0.07,215.75,1.76
CMP-04660,2023-11-29,Twitter,Engagement,Finance,Europe,13054.69,3408995,259765,27199,12149217.68,7.62,0.05,930.64,0.48
CMP-04661,2022-03-21,YouTube,Brand Awareness,Food & Beverage,Middle East,39021.16,8221967,644602,28115,10134885.34,7.84,0.06,259.73,1.39
CMP-04662,2022-12-08,Google Ads,Engagement,Tech,Europe,43702.14,8098805,124721,6757,691266.79,1.54,0.35,15.82,6.47
CMP-04663,2023-05-18,TikTok,Brand Awareness,Retail,Asia Pacific,6970.08,1641297,103894,8048,2539323.82,6.33,0.07,364.32,0.87
CMP-04664,2023-10-02,LinkedIn,Retargeting,Tech,Middle East,2189.77,191829,12142,1066,339825.83,6.33,0.18,155.19,2.05
CMP-04665,2022-01-12,Email,Retargeting,Travel,Asia Pacific,12441.34,3069295,20871,1852,744533.99,0.68,0.6,59.84,6.72
CMP-04666,2023-02-21,YouTube,Lead Generation,Education,Latin America,22570.68,10143718,394590,9293,1290719.21,3.89,0.06,57.19,2.43
CMP-04667,2022-05-24,Email,Retargeting,Food & Beverage,Middle East,39238.86,16929733,560374,40192,14227450.73,3.31,0.07,362.59,0.98
CMP-04668,2022-11-08,Instagram,Lead Generation,Tech,Asia Pacific,8439.46,2298052,18844,1793,438726.35,0.82,0.45,51.99,4.71
CMP-04669,2022-05-10,Twitter,Retargeting,Retail,Europe,36943.46,8493800,83239,2572,668009.28,0.98,0.44,18.08,14.36
CMP-04670,2023-04-13,YouTube,Brand Awareness,Travel,Middle East,42982.13,18879030,609792,54231,22645303.53,3.23,0.07,526.85,0.79
CMP-04671,2022-05-15,LinkedIn,Conversion,Education,Latin America,45536.38,6740699,380849,8469,1982696.08,5.65,0.12,43.54,5.38
CMP-04672,2022-10-03,Twitter,Lead Generation,Education,Latin America,8952.08,2448459,112139,4024,1632730.25,4.58,0.08,182.39,2.22
CMP-04673,2023-09-01,TikTok,Conversion,Travel,Asia Pacific,49567.73,16302001,823251,17908,1177104.13,5.05,0.06,23.75,2.77
CMP-04674,2022-03-08,LinkedIn,Engagement,Food & Beverage,Middle East,6999.74,2928874,227280,21595,10181766.01,7.76,0.03,1454.59,0.32
CMP-04675,2022-09-01,TikTok,Conversion,Finance,Europe,29074.73,6581157,390920,41644,2418749.49,5.94,0.07,83.19,0.7
CMP-04676,2024-05-27,YouTube,Brand Awareness,Finance,Europe,17631.83,8790302,210967,12205,3953257.46,2.4,0.08,224.21,1.44
CMP-04677,2024-05-27,Google Ads,Engagement,Finance,Asia Pacific,10424.97,2199283,172643,10392,3965317.27,7.85,0.06,380.37,1.0
CMP-04678,2023-10-28,TikTok,Retargeting,Finance,Latin America,49378.11,10572656,718940,73208,26562085.72,6.8,0.07,537.93,0.67
CMP-04679,2023-06-21,Twitter,Retargeting,Travel,Latin America,32312.06,5587998,430834,22602,7468485.51,7.71,0.07,231.14,1.43
CMP-04680,2023-10-05,Google Ads,Retargeting,Education,Asia Pacific,42118.77,9772347,288284,21530,1173543.03,2.95,0.15,27.86,1.96
CMP-04681,2024-03-30,YouTube,Brand Awareness,Education,Asia Pacific,41976.21,9252216,602319,31779,13334584.02,6.51,0.07,317.67,1.32
CMP-04682,2023-08-08,YouTube,Engagement,Retail,North America,38707.35,7453164,251916,5998,667657.76,3.38,0.15,17.25,6.45
CMP-04683,2022-05-11,Email,Lead Generation,Education,North America,10357.11,3046308,101137,7132,1879399.21,3.32,0.1,181.46,1.45
CMP-04684,2022-08-13,Email,Engagement,Finance,North America,13030.52,5273370,389702,33787,1637734.74,7.39,0.03,125.68,0.39
CMP-04685,2022-05-29,Instagram,Lead Generation,Travel,Asia Pacific,37102.69,5470134,342977,17886,6089335.3,6.27,0.11,164.12,2.07
CMP-04686,2022-08-04,Google Ads,Lead Generation,Food & Beverage,Europe,5305.91,1664014,63731,4422,1980569.68,3.83,0.08,373.28,1.2
CMP-04687,2024-05-12,Email,Lead Generation,Healthcare,North America,31436.29,2388542,142357,12634,2616327.89,5.96,0.22,83.23,2.49
CMP-04688,2023-11-10,TikTok,Engagement,Education,Middle East,39114.56,13862881,1100712,102381,18537857.62,7.94,0.04,473.94,0.38
CMP-04689,2023-02-08,Google Ads,Brand Awareness,Retail,North America,26733.73,5152405,163846,1134,324047.99,3.18,0.16,12.12,23.57
CMP-04690,2023-12-09,Facebook,Conversion,Retail,Middle East,31033.31,13152557,1031160,22204,5128961.66,7.84,0.03,165.27,1.4
CMP-04691,2023-10-19,Instagram,Conversion,Finance,North America,31937.37,11398809,634913,68999,19461740.2,5.57,0.05,609.37,0.46
CMP-04692,2023-05-21,Email,Brand Awareness,Finance,Latin America,13620.5,1416132,75904,6231,2217591.07,5.36,0.18,162.81,2.19
CMP-04693,2023-04-25,LinkedIn,Brand Awareness,Healthcare,North America,32651.84,10933195,411088,38240,2074236.53,3.76,0.08,63.53,0.85
CMP-04694,2024-04-18,TikTok,Brand Awareness,Education,Europe,12922.84,2642569,124200,13889,6794553.22,4.7,0.1,525.78,0.93
CMP-04695,2024-06-07,LinkedIn,Brand Awareness,Tech,Asia Pacific,30835.8,7363949,58911,991,126649.56,0.8,0.52,4.11,31.12
CMP-04696,2023-01-01,Google Ads,Conversion,Tech,Middle East,48955.84,18009701,678965,76471,10801207.0,3.77,0.07,220.63,0.64
CMP-04697,2023-11-27,Twitter,Retargeting,Retail,Asia Pacific,40506.82,11398644,754590,28591,12489691.37,6.62,0.05,308.34,1.42
CMP-04698,2023-05-30,Facebook,Lead Generation,Travel,Latin America,16039.15,7147329,541767,34775,16666334.69,7.58,0.03,1039.1,0.46
CMP-04699,2023-07-26,LinkedIn,Retargeting,Tech,North America,33565.58,15898014,620022,39370,19388318.09,3.9,0.05,577.62,0.85
CMP-04700,2024-03-30,Google Ads,Retargeting,Retail,Latin America,10198.13,1775770,111695,7770,3593634.35,6.29,0.09,352.38,1.31
CMP-04701,2022-11-11,Email,Lead Generation,Food & Beverage,Latin America,36614.93,8861786,161284,2558,298953.75,1.82,0.23,8.16,14.31
CMP-04702,2024-03-29,YouTube,Brand Awareness,Retail,North America,45939.11,6357616,130331,13519,3132211.14,2.05,0.35,68.18,3.4
CMP-04703,2022-07-08,LinkedIn,Conversion,Travel,Europe,24130.96,11356670,308901,15769,5149563.0,2.72,0.08,213.4,1.53
CMP-04704,2024-01-05,Google Ads,Lead Generation,Finance,Europe,638.61,77270,533,33,9691.92,0.69,1.2,15.18,19.35
CMP-04705,2023-03-23,Twitter,Conversion,Tech,Latin America,17364.76,4315835,28916,794,97046.57,0.67,0.6,5.59,21.87
CMP-04706,2022-04-08,TikTok,Retargeting,Food & Beverage,Latin America,5547.12,1874714,75176,8326,2911058.63,4.01,0.07,524.79,0.67
CMP-04707,2022-11-07,TikTok,Brand Awareness,Finance,Middle East,7385.3,2404512,132729,13284,2997722.49,5.52,0.06,405.9,0.56
CMP-04708,2024-01-21,Instagram,Engagement,Retail,Latin America,27215.17,8224747,366823,41744,4372506.76,4.46,0.07,160.66,0.65
CMP-04709,2023-04-16,YouTube,Conversion,Food & Beverage,Asia Pacific,26477.43,10735289,606543,15516,2749214.85,5.65,0.04,103.83,1.71
CMP-04710,2023-09-16,TikTok,Engagement,Food & Beverage,Middle East,3896.51,1498827,27878,581,116106.87,1.86,0.14,29.8,6.71
CMP-04711,2022-05-06,Google Ads,Conversion,Finance,Europe,22371.81,1995842,13771,1365,151602.44,0.69,1.62,6.78,16.39
CMP-04712,2024-05-06,Facebook,Brand Awareness,Tech,North America,42279.13,11463586,216661,3056,286202.25,1.89,0.2,6.77,13.83
CMP-04713,2024-02-22,TikTok,Conversion,Retail,North America,25187.21,4637924,102961,6602,3149043.81,2.22,0.24,125.03,3.82
CMP-04714,2022-11-14,Twitter,Conversion,Retail,North America,45176.8,17695444,1228063,30885,14394595.74,6.94,0.04,318.63,1.46
CMP-04715,2024-04-16,LinkedIn,Brand Awareness,Tech,Asia Pacific,48355.5,13413213,803451,31214,6514851.2,5.99,0.06,134.73,1.55
CMP-04716,2022-04-21,Email,Conversion,Travel,North America,30173.75,8436526,577902,39686,14365330.59,6.85,0.05,476.09,0.76
CMP-04717,2022-03-14,Twitter,Retargeting,Education,Middle East,42150.06,4354932,205552,14078,1039580.37,4.72,0.21,24.66,2.99
CMP-04718,2022-11-20,LinkedIn,Lead Generation,Food & Beverage,Asia Pacific,7511.85,402671,11556,1244,39016.54,2.87,0.65,5.19,6.04
CMP-04719,2022-12-03,YouTube,Engagement,Food & Beverage,Middle East,16392.08,4062285,173053,8034,1776007.81,4.26,0.09,108.35,2.04
CMP-04720,2024-02-21,LinkedIn,Engagement,Food & Beverage,Asia Pacific,9100.64,3316702,90214,2019,436236.64,2.72,0.1,47.93,4.51
CMP-04721,2022-09-28,TikTok,Lead Generation,Education,Asia Pacific,18456.81,2754743,44626,1181,91822.8,1.62,0.41,4.98,15.63
CMP-04722,2023-01-27,TikTok,Conversion,Travel,Asia Pacific,27399.9,2007132,72457,6304,1188496.21,3.61,0.38,43.38,4.35
CMP-04723,2023-06-04,Google Ads,Conversion,Retail,Latin America,32124.51,15275953,1021961,56272,15677956.59,6.69,0.03,488.04,0.57
CMP-04724,2024-04-12,Facebook,Lead Generation,Travel,Europe,9601.1,3723283,255417,21255,798743.99,6.86,0.04,83.19,0.45
CMP-04725,2024-03-26,Email,Lead Generation,Tech,Asia Pacific,33417.7,3780635,233643,3655,983537.91,6.18,0.14,29.43,9.14
CMP-04726,2024-04-21,LinkedIn,Conversion,Education,Asia Pacific,12145.31,4936273,72069,4564,953531.39,1.46,0.17,78.51,2.66
CMP-04727,2022-05-22,Email,Retargeting,Tech,North America,21326.81,2994212,114977,2780,424115.83,3.84,0.19,19.89,7.67
CMP-04728,2022-10-31,Email,Lead Generation,Food & Beverage,Asia Pacific,15178.23,4569918,40672,1601,708455.68,0.89,0.37,46.68,9.48
CMP-04729,2024-05-02,Twitter,Retargeting,Travel,Europe,31641.85,2843946,131390,6114,780924.29,4.62,0.24,24.68,5.18
CMP-04730,2022-01-31,Twitter,Engagement,Healthcare,North America,28051.92,1440832,21324,731,81946.14,1.48,1.32,2.92,38.37
CMP-04731,2024-02-08,LinkedIn,Lead Generation,Finance,North America,33090.39,11479025,342074,34125,1774178.42,2.98,0.1,53.62,0.97
CMP-04732,2022-02-10,Google Ads,Conversion,Healthcare,Middle East,24555.64,8350817,629651,70153,18736785.03,7.54,0.04,763.03,0.35
